# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"Road Defects","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"Crack longitudinal","1":"Crack longitudinal mechanical","2":"Crack transverse","3":"Crack transverse mechanical","4":"Crack crocodile","5":"Pothole","6":"Road marking blur","7":"Line marking blur","8":"Manhole","9":"Edge break","10":"Edge drop","11":"Edge repair","12":"Rutting","13":"Shoving","14":"Pumping","15":"Patching","16":"Ravelling","17":"Encroachment bush","18":"Encroachment sand","19":"Block crack","20":"Undulations","21":"Texture","22":"Voids","23":"Aggregate loss","24":"Bleeding","25":"Pitting","26":"Eroded washaway","27":"Deformation of road surface","28":"Stripping or breaking of seal","29":"Single cracks","30":"Close-spaced fine cracking or crazing","31":"Stripping of seal","32":"Local depressions","33":"Shoulder build-up above pavement edge level","34":"Tall dense grass growth","35":"Worn shoulder material below pavement edge","36":"Fading road sign","37":"Dirty road sign","38":"Bad night visibility of road markings","39":"Road markings obliterated","40":"Missing or damaged road studs","41":"Vegetation debris silt and growth in drainage facilities","42":"Long grass in road verges","43":"Undesired vegetation trees declared as pests in undesirable position","44":"Termite nest on road shoulder or in road reserve","45":"New sign required or existing one missing","46":"Existing signs damaged or badly deteriorated","47":"Guardrail missing or badly deteriorated","48":"Litter debris","49":"Surface Failure","50":"Structural Failure"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"1_ut9lAsxT","[""GX020565_1249_fn_79490.jpg""]",0,"[]","[2,14.074,562.963,223.426,225.185]","{""1"":""17""}"
"1_PtbJnYew","[""GX020565_1249_fn_79490.jpg""]",0,"[]","[2,309.63,446.852,163.611,167.129]","{""1"":""17""}"
"1_AiWBlDw5","[""GX020565_1249_fn_79490.jpg""]",0,"[]","[2,494.352,369.444,161.852,144.26]","{""1"":""17""}"
"1_K1KC5vEn","[""GX020565_1249_fn_79490.jpg""]",0,"[]","[2,1787.407,334.259,209.352,179.445]","{""1"":""17""}"
"1_GJNRHTzO","[""GX020565_1249_fn_79490.jpg""]",0,"[]","[2,2075.926,492.593,230.463,299.074]","{""1"":""17""}"
"1_Sxo5zb7W","[""GX020565_1249_fn_79490.jpg""]",0,"[]","[2,2385.556,703.704,218.148,376.481]","{""1"":""17""}"
"2_aYF0Svbi","[""GX020565_1252_fn_79510.jpg""]",0,"[]","[2,54.537,536.574,186.482,235.741]","{""1"":""17""}"
"2_sLfTr1Ty","[""GX020565_1252_fn_79510.jpg""]",0,"[]","[2,313.148,395.833,161.852,200.556]","{""1"":""17""}"
"2_SJfZP9Eb","[""GX020565_1252_fn_79510.jpg""]",0,"[]","[2,501.389,336.019,168.889,191.759]","{""1"":""17""}"
"2_D269iHJX","[""GX020565_1252_fn_79510.jpg""]",0,"[]","[2,1803.241,325.463,242.778,219.907]","{""1"":""17""}"
"2_Np3YLJPr","[""GX020565_1252_fn_79510.jpg""]",0,"[]","[2,2126.944,497.87,253.334,343.056]","{""1"":""17""}"
"2_9XOXpslY","[""GX020565_1252_fn_79510.jpg""]",0,"[]","[2,2457.685,730.093,223.426,399.351]","{""1"":""17""}"
"3_BB6pr87X","[""GX020565_1256_fn_79540.jpg""]",0,"[]","[2,0,533.056,272.68519,205.83289]","{""1"":""17""}"
"3_ByrQbxcK","[""GX020565_1256_fn_79540.jpg""]",0,"[]","[2,341.296,408.148,205.834,163.611]","{""1"":""17""}"
"3_ScZHKuzS","[""GX020565_1256_fn_79540.jpg""]",0,"[]","[2,596.389,327.222,128.426,147.778]","{""1"":""17""}"
"3_EHSayuPO","[""GX020565_1256_fn_79540.jpg""]",0,"[]","[2,1892.963,387.037,263.889,246.296]","{""1"":""17""}"
"3_Xd7Sqw2L","[""GX020565_1256_fn_79540.jpg""]",0,"[]","[2,2244.815,573.519,409.907,522.5]","{""1"":""17""}"
"4_o2mHIEha","[""GX020565_1262_fn_79790.jpg""]",0,"[]","[2,31.667,554.167,230.463,233.981]","{""1"":""17""}"
"4_792yv6ac","[""GX020565_1262_fn_79790.jpg""]",0,"[]","[2,295.556,422.222,207.592,191.759]","{""1"":""17""}"
"4_RsSZ964k","[""GX020565_1262_fn_79790.jpg""]",0,"[]","[2,511.944,328.981,202.315,174.167]","{""1"":""17""}"
"4_BH3myKc3","[""GX020565_1262_fn_79790.jpg""]",0,"[]","[2,1805,341.296,269.167,230.463]","{""1"":""17""}"
"4_L9T3lOaD","[""GX020565_1262_fn_79790.jpg""]",0,"[]","[2,2172.685,645.648,341.296,395.833]","{""1"":""17""}"
"5_kHiBkf59","[""GX020565_1272_fn_80160.jpg""]",0,"[]","[2,58.056,529.537,241.018,158.333]","{""1"":""17""}"
"5_X6LX11ll","[""GX020565_1272_fn_80160.jpg""]",0,"[]","[2,355.37,369.444,174.167,167.13]","{""1"":""17""}"
"5_6II3ETcK","[""GX020565_1272_fn_80160.jpg""]",0,"[]","[2,564.722,293.796,163.611,161.852]","{""1"":""17""}"
"5_XDeSoPiX","[""GX020565_1272_fn_80160.jpg""]",0,"[]","[2,2007.31481,508.42592,274.44437,248.05589]","{""1"":""17""}"
"5_h2GM69QJ","[""GX020565_1272_fn_80160.jpg""]",0,"[]","[2,2329.25926,605.18519,339.53741,471.48159]","{""1"":""17""}"
"6_ENrQHudj","[""GX020565_1286_fn_81810.jpg""]",0,"[]","[2,28.148,559.444,262.13,174.167]","{""1"":""17""}"
"6_h6EKbXVt","[""GX020565_1286_fn_81810.jpg""]",0,"[]","[2,387.037,399.352,172.407,156.574]","{""1"":""17""}"
"6_oUvRFggt","[""GX020565_1286_fn_81810.jpg""]",0,"[]","[2,591.111,307.87,156.574,149.537]","{""1"":""17""}"
"7_Mp9rKSGh","[""GX020565_1287_fn_81820.jpg""]",0,"[]","[2,47.5,529.537,237.5,205.833]","{""1"":""17""}"
"7_8Vx1XrSd","[""GX020565_1287_fn_81820.jpg""]",0,"[]","[2,367.685,411.667,184.722,167.129]","{""1"":""17""}"
"7_9HHEcQWG","[""GX020565_1287_fn_81820.jpg""]",0,"[]","[2,587.593,306.111,177.685,154.815]","{""1"":""17""}"
"8_wJWJcpZu","[""GX020565_1289_fn_81830.jpg""]",0,"[]","[2,36.944,566.481,218.149,198.797]","{""1"":""17""}"
"8_3fqqzr5c","[""GX020565_1289_fn_81830.jpg""]",0,"[]","[2,358.889,406.389,177.685,156.574]","{""1"":""17""}"
"8_cnrFWeth","[""GX020565_1289_fn_81830.jpg""]",0,"[]","[2,573.519,314.907,163.611,130.186]","{""1"":""17""}"
"9_4g2egK5B","[""GX020565_1293_fn_81840.jpg""]",0,"[]","[2,17.593,578.796,226.944,195.278]","{""1"":""17""}"
"9_w5iNKXSs","[""GX020565_1293_fn_81840.jpg""]",0,"[]","[2,307.87,445.093,212.871,142.5]","{""1"":""17""}"
"9_hAsMlWIs","[""GX020565_1293_fn_81840.jpg""]",0,"[]","[2,592.87,311.389,160.093,142.5]","{""1"":""17""}"
"10_XQmTNg5Z","[""GX020565_1314_fn_83720.jpg""]",0,"[]","[2,14.074,497.87,218.148,248.056]","{""1"":""17""}"
"10_zsk9dwYG","[""GX020565_1314_fn_83720.jpg""]",0,"[]","[2,293.796,385.278,239.26,170.648]","{""1"":""17""}"
"10_3DdiSE3V","[""GX020565_1314_fn_83720.jpg""]",0,"[]","[2,626.296,316.667,151.297,110.833]","{""1"":""17""}"
"10_BUNlnlfj","[""GX020565_1314_fn_83720.jpg""]",0,"[]","[2,1761.019,255.093,321.944,251.574]","{""1"":""17""}"
"11_Eeqn1qdX","[""GX020565_1317_fn_83740.jpg""]",0,"[]","[2,33.426,485.556,281.481,211.111]","{""1"":""17""}"
"11_pkoPLNEa","[""GX020565_1317_fn_83740.jpg""]",0,"[]","[2,416.944,327.222,175.926,182.963]","{""1"":""17""}"
"11_7o1BoEXM","[""GX020565_1317_fn_83740.jpg""]",0,"[]","[2,673.796,281.481,100.278,140.741]","{""1"":""17""}"
"11_jh0hRgX0","[""GX020565_1317_fn_83740.jpg""]",0,"[]","[2,1745.185,246.296,211.111,218.148]","{""1"":""17""}"
"12_Rq4xOEoR","[""GX020565_1326_fn_84080.jpg""]",0,"[]","[2,28.148,510.185,302.593,193.519]","{""1"":""17""}"
"12_LPTW3xuy","[""GX020565_1326_fn_84080.jpg""]",0,"[]","[2,402.87,360.648,211.111,154.815]","{""1"":""17""}"
"13_0453aOOy","[""GX020565_1434_fn_112180.jpg""]",0,"[]","[2,33.426,568.241,263.889,177.685]","{""1"":""17""}"
"13_JSUWe3Py","[""GX020565_1434_fn_112180.jpg""]",0,"[]","[2,374.722,422.222,165.371,153.056]","{""1"":""17""}"
"13_6ZASdXX0","[""GX020565_1434_fn_112180.jpg""]",0,"[]","[2,592.87,332.5,182.963,137.222]","{""1"":""17""}"
"13_vxJA7Uug","[""GX020565_1434_fn_112180.jpg""]",0,"[]","[2,1768.05563,299.074,260.37,163.611]","{""1"":""17""}"
"13_M5UOuqno","[""GX020565_1434_fn_112180.jpg""]",0,"[]","[2,2137.5,443.333,415.185,343.056]","{""1"":""17""}"
"14_kNeXpGkm","[""GX020565_1595_fn_119900.jpg""]",0,"[]","[2,105.556,522.5,260.37,128.426]","{""1"":""17""}"
"14_A98YWMLM","[""GX020565_1595_fn_119900.jpg""]",0,"[]","[2,439.815,369.444,198.796,119.63]","{""1"":""17""}"
"15_ybbPXQwC","[""GX020565_1596_fn_119910.jpg""]",0,"[]","[2,1711.759,253.333,209.352,209.352]","{""1"":""17""}"
