# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"Road Defects","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"Crack longitudinal","1":"Crack longitudinal mechanical","2":"Crack transverse","3":"Crack transverse mechanical","4":"Crack crocodile","5":"Pothole","6":"Road marking blur","7":"Line marking blur","8":"Manhole","9":"Edge break","10":"Edge drop","11":"Edge repair","12":"Rutting","13":"Shoving","14":"Pumping","15":"Patching","16":"Ravelling","17":"Encroachment bush","18":"Encroachment sand","19":"Block crack","20":"Undulations","21":"Texture","22":"Voids","23":"Aggregate loss","24":"Bleeding","25":"Pitting","26":"Eroded washaway","27":"Deformation of road surface","28":"Stripping or breaking of seal","29":"Single cracks","30":"Close-spaced fine cracking or crazing","31":"Stripping of seal","32":"Local depressions","33":"Shoulder build-up above pavement edge level","34":"Tall dense grass growth","35":"Worn shoulder material below pavement edge","36":"Fading road sign","37":"Dirty road sign","38":"Bad night visibility of road markings","39":"Road markings obliterated","40":"Missing or damaged road studs","41":"Vegetation debris silt and growth in drainage facilities","42":"Long grass in road verges","43":"Undesired vegetation trees declared as pests in undesirable position","44":"Termite nest on road shoulder or in road reserve","45":"New sign required or existing one missing","46":"Existing signs damaged or badly deteriorated","47":"Guardrail missing or badly deteriorated","48":"Litter debris","49":"Surface Failure","50":"Structural Failure"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"1_CvXQZKPw","[""GX010566_368_fn_2980.jpg""]",0,"[]","[2,1198.492,851.518,518.86926,471.12074]","{""1"":""23""}"
"1_XwXMXzMl","[""GX010566_368_fn_2980.jpg""]",0,"[]","[2,1203.26692,471.12,507.72785,316.733]","{""1"":""23""}"
"2_HGXT5Osw","[""GX010566_375_fn_2990.jpg""]",0,"[]","[2,1204.85875,856.29364,582.53392,463.16186]","{""1"":""23""}"
"2_tE3SBtkT","[""GX010566_375_fn_2990.jpg""]",0,"[]","[2,1220.77487,459.97906,539.56055,345.38258]","{""1"":""23""}"
"3_DXdw8ZOx","[""GX010566_378_fn_3170.jpg""]",0,"[]","[2,1177.80071,910.40793,643.016,436.105]","{""1"":""23""}"
"3_ZQx4DwEQ","[""GX010566_378_fn_3170.jpg""]",0,"[]","[2,1209.63379,558.66002,576.167,299.225]","{""1"":""23""}"
"4_GYSECazu","[""GX010566_477_fn_3020.jpg""]",0,"[]","[2,1233.508,424.963,332.64907,245.1103]","{""1"":""23""}"
"4_kX7Hhn6b","[""GX010566_477_fn_3020.jpg""]",0,"[]","[2,1060.02118,763.97915,757.612,601.633]","{""1"":""23""}"
"5_91CEm2mz","[""GX010566_483_fn_3040.jpg""]",0,"[]","[2,1102.99488,767.16276,752.838,622.324]","{""1"":""23""}"
"5_tXYm6Lqu","[""GX010566_483_fn_3040.jpg""]",0,"[]","[2,1279.665,417.005,380.398,299.225]","{""1"":""23""}"
"6_9GH0hp13","[""GX010566_510_fn_3100.jpg""]",0,"[]","[2,1271.707,458.387,399.497,305.592]","{""1"":""23""}"
"6_aJhQgb6z","[""GX010566_510_fn_3100.jpg""]",0,"[]","[2,1192.1254,829.23578,679.623,536.377]","{""1"":""23""}"
"7_NLT4X4lw","[""GX010566_522_fn_3130.jpg""]",0,"[]","[2,1273.298,499.77,436.105,331.057]","{}"
"7_DX73MEPc","[""GX010566_522_fn_3130.jpg""]",0,"[]","[2,1247.83225,937.46562,593.676,444.063]","{""1"":""23""}"
"8_3YYvO7CK","[""GX010566_600_fn_3400.jpg""]",0,"[]","[2,1244.649,456.796,394.723,324.691]","{""1"":""23""}"
