# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"Road Defects","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"Crack longitudinal","1":"Crack longitudinal mechanical","2":"Crack transverse","3":"Crack transverse mechanical","4":"Crack crocodile","5":"Pothole","6":"Road marking blur","7":"Line marking blur","8":"Manhole","9":"Edge break","10":"Edge drop","11":"Edge repair","12":"Rutting","13":"Shoving","14":"Pumping","15":"Patching","16":"Ravelling","17":"Encroachment bush","18":"Encroachment sand","19":"Block crack","20":"Undulations","21":"Texture","22":"Voids","23":"Aggregate loss","24":"Bleeding","25":"Pitting","26":"Eroded washaway","27":"Deformation of road surface","28":"Stripping or breaking of seal","29":"Single cracks","30":"Close-spaced fine cracking or crazing","31":"Stripping of seal","32":"Local depressions","33":"Shoulder build-up above pavement edge level","34":"Tall dense grass growth","35":"Worn shoulder material below pavement edge","36":"Fading road sign","37":"Dirty road sign","38":"Bad night visibility of road markings","39":"Road markings obliterated","40":"Missing or damaged road studs","41":"Vegetation debris silt and growth in drainage facilities","42":"Long grass in road verges","43":"Undesired vegetation trees declared as pests in undesirable position","44":"Termite nest on road shoulder or in road reserve","45":"New sign required or existing one missing","46":"Existing signs damaged or badly deteriorated","47":"Guardrail missing or badly deteriorated","48":"Litter debris","49":"Surface Failure","50":"Structural Failure"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"1_pxmMnZFW","[""GX010621_18769_fn_214530.jpg""]",0,"[]","[2,1395.853,520.461,109.822,36.607]","{""1"":""15""}"
"2_12pa9m3b","[""GX010621_32114_fn_310880.jpg""]",0,"[]","[2,1650.513,873.801,189.403,103.456]","{""1"":""15""}"
"3_jM4t4IZk","[""GX010621_18769_fn_214530.jpg""]",0,"[]","[2,1432.461,550.702,92.314,38.199]","{""1"":""5""}"
"4_hyqv7rvb","[""GX010621_5209_fn_53150.jpg""]",0,"[]","[2,760.796,784.67,313.55,144.838]","{""1"":""14""}"
"5_txewLCBv","[""GX010621_13150_fn_157880.jpg""]",0,"[]","[2,97.08901,1190.53403,418.59637,265.80106]","{""1"":""14""}"
"6_zRg4p3Ni","[""GX010621_13168_fn_157920.jpg""]",0,"[]","[2,725.78,608,307.183,205.319]","{""1"":""14""}"
"6_8fEXRpqX","[""GX010621_13168_fn_157920.jpg""]",0,"[]","[2,1755.56,1023.414,316.733,148.021]","{""1"":""14""}"
"6_gV5MHHzw","[""GX010621_13168_fn_157920.jpg""]",0,"[]","[2,658.93238,913.59179,335.832,203.728]","{""1"":""14""}"
"7_GyFj3tcb","[""GX010621_13178_fn_157960.jpg""]",0,"[]","[2,1620.272,736.921,305.592,187.812]","{""1"":""14""}"
"7_R4I0MAOX","[""GX010621_13178_fn_157960.jpg""]",0,"[]","[2,824.461,528.419,264.209,146.429]","{""1"":""14""}"
"7_H1txcozM","[""GX010621_13178_fn_157960.jpg""]",0,"[]","[2,639.832,684.398,194.178,197.361]","{""1"":""14""}"
"8_qHSpfLQG","[""GX010621_13180_fn_158050.jpg""]",0,"[]","[2,835.60226,437.69631,381.989,389.948]","{""1"":""14""}"
"9_J9hyMDDY","[""GX010621_13194_fn_158120.jpg""]",0,"[]","[2,650.974,674.848,533.194,254.66]","{""1"":""14""}"
"10_NYceoBj7","[""GX010621_13198_fn_158130.jpg""]",0,"[]","[2,1037.738,485.445,103.456,155.979]","{""1"":""14""}"
"10_B87JXn45","[""GX010621_13198_fn_158130.jpg""]",0,"[]","[2,912,682.806,125.738,221.236]","{""1"":""14""}"
